LOG_INF_A,temperature,dew_point_temperature,relative_humidity,wind_speed,sea_level_pressure,wet_bulb_temperature,precipitation,precipitation_24_hour,LOG_PRECIPITATION,LOG_WIND_SPEED,LOG_PRECIPITATION_24_HOUR
5.198,2.148571428571429,1.0792857142857142,53.035714285714285,4.646428571428571,1017.2857142857144,1.5360714285714283,0.0,3.8,0.0,1.7310232340402223,1.5686159179138452
3.871,2.148571428571429,1.0792857142857142,53.035714285714285,4.646428571428571,1017.2857142857144,1.5360714285714283,0.0,3.8,0.0,1.7310232340402223,1.5686159179138452
5.147,1.7107142857142856,1.2282142857142857,75.5,3.4714285714285715,1009.0892857142856,1.4375,0.0,45.2,0.0,1.4977079484907942,3.832979798087693
3.714,1.7107142857142856,1.2282142857142857,75.5,3.4714285714285715,1009.0892857142856,1.4375,0.0,45.2,0.0,1.4977079484907942,3.832979798087693
4.92,1.8196428571428571,1.002857142857143,64.92857142857143,3.5464285714285713,1014.7785714285714,1.3860714285714286,0.0,11.7,0.0,1.514341995388157,2.5416019934645457
3.664,1.8196428571428571,1.002857142857143,64.92857142857143,3.5464285714285713,1014.7785714285714,1.3860714285714286,0.0,11.7,0.0,1.514341995388157,2.5416019934645457
4.883,2.0789285714285715,1.1632142857142858,59.642857142857146,4.132142857142857,1013.0035714285714,1.5414285714285716,0.0,1.3,0.0,1.6355232829097752,0.832909122935104
3.97,2.0789285714285715,1.1632142857142858,59.642857142857146,4.132142857142857,1013.0035714285714,1.5414285714285716,0.0,1.3,0.0,1.6355232829097752,0.832909122935104
4.682,2.4044827586206896,1.7675862068965515,71.24137931034483,3.8758620689655174,1013.2214285714286,1.9989655172413792,1.0,35.8,0.6931471805599453,1.5842969234759985,3.6054978451748854
3.829,2.4044827586206896,1.7675862068965515,71.24137931034483,3.8758620689655174,1013.2214285714286,1.9989655172413792,1.0,35.8,0.6931471805599453,1.5842969234759985,3.6054978451748854
4.554,2.505714285714286,1.595357142857143,60.535714285714285,4.485714285714286,1011.5571428571428,1.950357142857143,0.0,88.9,0.0,1.702147310538368,4.498697941477575
3.829,2.505714285714286,1.595357142857143,60.535714285714285,4.485714285714286,1011.5571428571428,1.950357142857143,0.0,88.9,0.0,1.702147310538368,4.498697941477575
4.331,2.5114814814814816,1.5614814814814817,58.18518518518518,4.82962962962963,1015.6185185185184,1.9292592592592592,0.0,15.8,0.0,1.7629534699789737,2.8213788864092133
3.689,2.5114814814814816,1.5614814814814817,58.18518518518518,4.82962962962963,1015.6185185185184,1.9292592592592592,0.0,15.8,0.0,1.7629534699789737,2.8213788864092133
4.533,2.461071428571429,1.5914285714285714,60.67857142857143,3.6357142857142857,1015.2464285714286,1.9275,0.0,54.6,0.0,1.5337902940947856,4.018183201256536
3.584,2.461071428571429,1.5914285714285714,60.67857142857143,3.6357142857142857,1015.2464285714286,1.9275,0.0,54.6,0.0,1.5337902940947856,4.018183201256536
4.477,2.5775,1.9567857142857144,70.60714285714286,3.925,1014.8071428571428,2.167857142857143,0.0,10.0,0.0,1.5943242746240522,2.3978952727983707
3.555,2.5775,1.9567857142857144,70.60714285714286,3.925,1014.8071428571428,2.167857142857143,0.0,10.0,0.0,1.5943242746240522,2.3978952727983707
4.29,2.7178571428571425,1.9746428571428571,66.78571428571429,3.378571428571429,1012.8714285714286,2.2235714285714283,0.0,19.299999999999997,0.0,1.4767225133269073,3.0106208860477417
3.761,2.7178571428571425,1.9746428571428571,66.78571428571429,3.378571428571429,1012.8714285714286,2.2235714285714283,0.0,19.299999999999997,0.0,1.4767225133269073,3.0106208860477417
4.575,2.245862068965517,1.475862068965517,63.58620689655172,3.831034482758621,1015.3,1.7834482758620689,0.0,15.0,0.0,1.5750606233564874,2.772588722239781
3.912,2.245862068965517,1.475862068965517,63.58620689655172,3.831034482758621,1015.3,1.7834482758620689,0.0,15.0,0.0,1.5750606233564874,2.772588722239781
4.344,2.3948275862068966,1.7279310344827583,68.62068965517241,2.8689655172413793,1016.775,1.978275862068965,0.2,63.2,0.18232155679395465,1.352987163102122,4.162003210695915
3.912,2.3948275862068966,1.7279310344827583,68.62068965517241,2.8689655172413793,1016.775,1.978275862068965,0.2,63.2,0.18232155679395465,1.352987163102122,4.162003210695915
4.143,2.3407142857142857,1.6317857142857142,66.89285714285714,2.667857142857143,1017.35,1.9039285714285712,0.0,19.8,0.0,1.2996076067593088,3.0349529867072724
3.714,2.3407142857142857,1.6317857142857142,66.89285714285714,2.667857142857143,1017.35,1.9039285714285712,0.0,19.8,0.0,1.2996076067593088,3.0349529867072724
4.394,2.46,1.890384615384615,73.15384615384616,3.0846153846153848,1014.28,2.0965384615384615,0.0,30.2,0.0,1.4072275707863564,3.4404180948154366
4.143,2.46,1.890384615384615,73.15384615384616,3.0846153846153848,1014.28,2.0965384615384615,0.0,30.2,0.0,1.4072275707863564,3.4404180948154366
4.796,2.2917857142857145,1.3714285714285714,59.07142857142857,3.982142857142857,1018.0964285714286,1.7560714285714287,0.0,17.8,0.0,1.6058600910862164,2.9338568698359038
4.431,2.2917857142857145,1.3714285714285714,59.07142857142857,3.982142857142857,1018.0964285714286,1.7560714285714287,0.0,17.8,0.0,1.6058600910862164,2.9338568698359038
4.86,1.9239285714285712,1.1735714285714285,64.39285714285714,4.539285714285714,1017.2607142857142,1.5064285714285717,0.0,35.9,0.0,1.7118655600072892,3.6082115510464816
4.787,1.9239285714285712,1.1735714285714285,64.39285714285714,4.539285714285714,1017.2607142857142,1.5064285714285717,0.0,35.9,0.0,1.7118655600072892,3.6082115510464816
5.004,1.9025,1.2210714285714286,67.10714285714286,4.307142857142857,1017.8571428571428,1.52,0.0,11.2,0.0,1.6690536221084549,2.501435951739211
4.771,1.9025,1.2210714285714286,67.10714285714286,4.307142857142857,1017.8571428571428,1.52,0.0,11.2,0.0,1.6690536221084549,2.501435951739211
4.927,2.242857142857143,1.7239285714285717,74.42857142857143,2.314285714285714,1016.7464285714286,1.9232142857142855,0.0,4.3,0.0,1.198242129616951,1.667706820558076
4.673,2.242857142857143,1.7239285714285717,74.42857142857143,2.314285714285714,1016.7464285714286,1.9232142857142855,0.0,4.3,0.0,1.198242129616951,1.667706820558076
5.05,2.461071428571429,1.6103571428571428,61.25,4.832142857142857,1015.4142857142856,1.935,0.0,1.0,0.0,1.7633844898012154,0.6931471805599453
4.875,2.461071428571429,1.6103571428571428,61.25,4.832142857142857,1015.4142857142856,1.935,0.0,1.0,0.0,1.7633844898012154,0.6931471805599453
5.442,1.928928571428571,1.1664285714285714,63.92857142857143,3.65,1017.967857142857,1.5103571428571427,0.0,0.0,0.0,1.536867219599265,0.0
4.942,1.928928571428571,1.1664285714285714,63.92857142857143,3.65,1017.967857142857,1.5103571428571427,0.0,0.0,0.0,1.536867219599265,0.0
5.517,2.1444444444444444,1.5944444444444443,73.03703703703704,3.8703703703703702,1021.837037037037,1.8148148148148149,0.0,5.8,0.0,1.5831699856134902,1.916922612182061
5.112,2.1444444444444444,1.5944444444444443,73.03703703703704,3.8703703703703702,1021.837037037037,1.8148148148148149,0.0,5.8,0.0,1.5831699856134902,1.916922612182061
5.631,1.905,1.4064285714285716,74.17857142857143,4.521428571428571,1020.5857142857144,1.6196428571428572,0.0,10.7,0.0,1.7086366259781176,2.4595888418037104
5.236,1.905,1.4064285714285716,74.17857142857143,4.521428571428571,1020.5857142857144,1.6196428571428572,0.0,10.7,0.0,1.7086366259781176,2.4595888418037104
5.832,1.5971428571428572,0.6050000000000001,56.285714285714285,3.164285714285714,1024.5642857142857,1.1010714285714285,0.0,0.0,0.0,1.426544763741188,0.0
5.442,1.5971428571428572,0.6050000000000001,56.285714285714285,3.164285714285714,1024.5642857142857,1.1010714285714285,0.0,0.0,0.0,1.426544763741188,0.0
6.223,1.563103448275862,1.0151724137931035,72.82758620689656,4.296551724137931,1008.2214285714286,1.2855172413793103,0.5,109.0,0.4054651081081644,1.6670559907270976,4.700480365792417
5.666,1.563103448275862,1.0151724137931035,72.82758620689656,4.296551724137931,1008.2214285714286,1.2855172413793103,0.5,109.0,0.4054651081081644,1.6670559907270976,4.700480365792417
6.537,1.375,0.7764285714285714,69.46428571428571,4.110714285714286,1020.8321428571428,1.0857142857142856,0.0,1.3,0.0,1.6313391763872014,0.832909122935104
5.846,1.375,0.7764285714285714,69.46428571428571,4.110714285714286,1020.8321428571428,1.0857142857142856,0.0,1.3,0.0,1.6313391763872014,0.832909122935104
6.846,0.4835714285714285,-0.2482142857142857,62.0,4.835714285714286,1025.4714285714283,0.2196428571428571,0.0,17.8,0.0,1.7639966722506988,2.9338568698359038
6.14,0.4835714285714285,-0.2482142857142857,62.0,4.835714285714286,1025.4714285714283,0.2196428571428571,0.0,17.8,0.0,1.7639966722506988,2.9338568698359038
7.198,0.7375,0.0085714285714285,62.392857142857146,5.207142857142857,1014.8892857142856,0.44,0.0,15.8,0.0,1.8257007026560879,2.8213788864092133
6.28,0.7375,0.0085714285714285,62.392857142857146,5.207142857142857,1014.8892857142856,0.44,0.0,15.8,0.0,1.8257007026560879,2.8213788864092133
7.348,0.6457692307692308,-0.2607692307692307,54.26923076923077,4.023076923076923,1015.3461538461538,0.2826923076923077,0.0,3.0999999999999996,0.0,1.6140426788208486,1.410986973710262
6.757,0.6457692307692308,-0.2607692307692307,54.26923076923077,4.023076923076923,1015.3461538461538,0.2826923076923077,0.0,3.0999999999999996,0.0,1.6140426788208486,1.410986973710262
7.816,0.7207142857142858,0.0696428571428571,66.21428571428571,3.207142857142857,1023.8214285714286,0.4457142857142857,0.0,0.5,0.0,1.4367837610422824,0.4054651081081644
7.032,0.7207142857142858,0.0696428571428571,66.21428571428571,3.207142857142857,1023.8214285714286,0.4457142857142857,0.0,0.5,0.0,1.4367837610422824,0.4054651081081644
8.425,0.4593103448275862,-0.2644827586206896,62.3448275862069,4.403448275862069,1015.8035714285714,0.1913793103448275,0.0,17.3,0.0,1.687037319375501,2.9069010598473755
7.417,0.4593103448275862,-0.2644827586206896,62.3448275862069,4.403448275862069,1015.8035714285714,0.1913793103448275,0.0,17.3,0.0,1.687037319375501,2.9069010598473755
9.131,0.0151724137931034,-0.666896551724138,62.172413793103445,3.9620689655172416,1012.6535714285714,-0.2075862068965517,0.0,5.5,0.0,1.6018227839068482,1.8718021769015913
7.92,0.0151724137931034,-0.666896551724138,62.172413793103445,3.9620689655172416,1012.6535714285714,-0.2075862068965517,0.0,5.5,0.0,1.6018227839068482,1.8718021769015913
9.393,0.5357142857142857,-0.2175,61.607142857142854,4.817857142857143,1015.6285714285714,0.2478571428571428,0.0,18.0,0.0,1.7609320054327955,2.9444389791664403
8.1,0.5357142857142857,-0.2175,61.607142857142854,4.817857142857143,1015.6285714285714,0.2478571428571428,0.0,18.0,0.0,1.7609320054327955,2.9444389791664403
9.474,-0.726551724137931,-1.6920689655172414,48.310344827586206,5.693103448275862,1026.9892857142856,-0.943793103448276,0.0,0.8,0.0,1.9010776601884904,0.5877866649021191
8.204,-0.726551724137931,-1.6920689655172414,48.310344827586206,5.693103448275862,1026.9892857142856,-0.943793103448276,0.0,0.8,0.0,1.9010776601884904,0.5877866649021191
9.626,-0.8320689655172413,-1.6651724137931034,53.13793103448276,6.358620689655172,1020.7607142857142,-1.0120689655172417,0.2,18.1,0.18232155679395465,1.9958725088811788,2.9496883350525844
8.243,-0.8320689655172413,-1.6651724137931034,53.13793103448276,6.358620689655172,1020.7607142857142,-1.0120689655172417,0.2,18.1,0.18232155679395465,1.9958725088811788,2.9496883350525844
9.601,0.1867857142857142,-0.3910714285714285,67.75,4.525,1024.0678571428573,0.0078571428571428,0.0,15.5,0.0,1.7092832474038167,2.803360380906535
8.066,0.1867857142857142,-0.3910714285714285,67.75,4.525,1024.0678571428573,0.0078571428571428,0.0,15.5,0.0,1.7092832474038167,2.803360380906535
9.719,0.1589285714285714,-0.5203571428571429,62.964285714285715,3.957142857142857,1021.0857142857144,-0.0810714285714285,0.2,6.199999999999999,0.18232155679395465,1.6008295378975002,1.9740810260220096
8.11,0.1589285714285714,-0.5203571428571429,62.964285714285715,3.957142857142857,1021.0857142857144,-0.0810714285714285,0.2,6.199999999999999,0.18232155679395465,1.6008295378975002,1.9740810260220096
9.629,0.4578571428571428,-0.3492857142857142,59.82142857142857,4.796428571428572,1023.1285714285714,0.1757142857142857,0.0,11.4,0.0,1.7572419643453416,2.517696472610991
8.032,0.4578571428571428,-0.3492857142857142,59.82142857142857,4.796428571428572,1023.1285714285714,0.1757142857142857,0.0,11.4,0.0,1.7572419643453416,2.517696472610991
9.555,-0.0268965517241379,-0.776896551724138,59.72413793103448,4.56551724137931,1018.6821428571428,-0.253448275862069,0.0,26.0,0.0,1.7165899258493744,3.295836866004329
7.87,-0.0268965517241379,-0.776896551724138,59.72413793103448,4.56551724137931,1018.6821428571428,-0.253448275862069,0.0,26.0,0.0,1.7165899258493744,3.295836866004329
9.339,0.2896551724137931,-0.2437931034482758,69.89655172413794,3.386206896551724,1024.4071428571428,0.1106896551724138,0.0,70.4,0.0,1.4784648209195477,4.268297869345539
7.616,0.2896551724137931,-0.2437931034482758,69.89655172413794,3.386206896551724,1024.4071428571428,0.1106896551724138,0.0,70.4,0.0,1.4784648209195477,4.268297869345539
8.879,0.4939285714285714,-0.1032142857142857,67.5,4.035714285714286,1023.8607142857144,0.2696428571428572,0.0,17.799999999999997,0.0,1.6165553802029644,2.9338568698359033
7.244,0.4939285714285714,-0.1032142857142857,67.5,4.035714285714286,1023.8607142857144,0.2696428571428572,0.0,17.799999999999997,0.0,1.6165553802029644,2.9338568698359033
8.391,0.9535714285714284,0.6192857142857143,81.64285714285714,4.007142857142857,1025.5892857142858,0.7892857142857144,0.0,33.0,0.0,1.6108654644252858,3.5263605246161616
6.742,0.9535714285714284,0.6192857142857143,81.64285714285714,4.007142857142857,1025.5892857142858,0.7892857142857144,0.0,33.0,0.0,1.6108654644252858,3.5263605246161616
7.972,0.6928571428571428,-0.1728571428571428,57.17857142857143,6.553571428571429,1014.6,0.3410714285714286,0.0,60.9,0.0,2.022020488311129,4.12552017969055
6.365,0.6928571428571428,-0.1728571428571428,57.17857142857143,6.553571428571429,1014.6,0.3410714285714286,0.0,60.9,0.0,2.022020488311129,4.12552017969055
7.762,0.2382142857142857,-0.4510714285714286,62.82142857142857,5.125,1012.225,-0.0114285714285714,0.0,21.6,0.0,1.8123787564307907,3.1179499062782403
6.196,0.2382142857142857,-0.4510714285714286,62.82142857142857,5.125,1012.225,-0.0114285714285714,0.0,21.6,0.0,1.8123787564307907,3.1179499062782403
7.613,0.2957142857142857,-0.7921428571428571,48.892857142857146,6.585714285714286,1007.4571428571428,-0.0674999999999999,0.0,7.6,0.0,2.02626677919258,2.151762203259462
5.9,0.2957142857142857,-0.7921428571428571,48.892857142857146,6.585714285714286,1007.4571428571428,-0.0674999999999999,0.0,7.6,0.0,2.02626677919258,2.151762203259462
7.444,0.3975862068965517,-0.710344827586207,48.3448275862069,5.820689655172414,1017.475,0.0106896551724137,0.0,20.8,0.0,1.9199605892021376,3.0819099697950434
5.889,0.3975862068965517,-0.710344827586207,48.3448275862069,5.820689655172414,1017.475,0.0106896551724137,0.0,20.8,0.0,1.9199605892021376,3.0819099697950434
7.033,0.7379310344827587,0.0741379310344827,67.10344827586206,3.531034482758621,1019.5857142857144,0.4689655172413793,0.5,13.7,0.4054651081081644,1.510950276064036,2.6878474937846906
5.673,0.7379310344827587,0.0741379310344827,67.10344827586206,3.531034482758621,1019.5857142857144,0.4689655172413793,0.5,13.7,0.4054651081081644,1.510950276064036,2.6878474937846906
6.805,0.5616666666666668,-0.3126666666666667,58.833333333333336,5.053333333333333,1013.967857142857,0.2453333333333333,0.0,12.5,0.0,1.8006090845050375,2.6026896854443837
5.328,0.5616666666666668,-0.3126666666666667,58.833333333333336,5.053333333333333,1013.967857142857,0.2453333333333333,0.0,12.5,0.0,1.8006090845050375,2.6026896854443837
6.39,1.15,0.3353846153846153,60.69230769230769,5.111538461538462,1016.4846153846154,0.7619230769230769,0.0,52.3,0.0,1.8101785355211883,3.975936331171799
4.927,1.15,0.3353846153846153,60.69230769230769,5.111538461538462,1016.4846153846154,0.7619230769230769,0.0,52.3,0.0,1.8101785355211883,3.975936331171799
6.159,0.9057142857142856,-0.1632142857142857,49.535714285714285,5.178571428571429,1017.3392857142856,0.4582142857142857,0.0,37.9,0.0,1.821087084322575,3.6609942506244004
4.71,0.9057142857142856,-0.1632142857142857,49.535714285714285,5.178571428571429,1017.3392857142856,0.4582142857142857,0.0,37.9,0.0,1.821087084322575,3.6609942506244004
5.849,1.2834482758620689,0.7144827586206897,71.82758620689656,4.120689655172414,1013.7285714285716,1.0096551724137932,0.0,34.0,0.0,1.6332891282562803,3.5553480614894135
4.304,1.2834482758620689,0.7144827586206897,71.82758620689656,4.120689655172414,1013.7285714285716,1.0096551724137932,0.0,34.0,0.0,1.6332891282562803,3.5553480614894135
5.257,2.0967857142857143,0.7825,47.67857142857143,4.857142857142857,1015.5142857142856,1.394642857142857,0.0,1.0,0.0,1.7676619176489945,0.6931471805599453
3.611,2.0967857142857143,0.7825,47.67857142857143,4.857142857142857,1015.5142857142856,1.394642857142857,0.0,1.0,0.0,1.7676619176489945,0.6931471805599453
5.176,1.505,0.9417857142857144,73.67857142857143,3.142857142857143,1018.522222222222,1.2125,0.0,16.7,0.0,1.4213856809311607,2.8735646395797834
3.296,1.505,0.9417857142857144,73.67857142857143,3.142857142857143,1018.522222222222,1.2125,0.0,16.7,0.0,1.4213856809311607,2.8735646395797834
4.787,1.803214285714286,1.3314285714285714,77.28571428571429,3.2392857142857143,1018.2964285714286,1.5367857142857144,0.0,46.5,0.0,1.4443947914404185,3.8607297110405954
3.219,1.803214285714286,1.3314285714285714,77.28571428571429,3.2392857142857143,1018.2964285714286,1.5367857142857144,0.0,46.5,0.0,1.4443947914404185,3.8607297110405954
4.344,2.141785714285714,1.2971428571428572,62.57142857142857,3.2785714285714285,1015.717857142857,1.6467857142857143,0.0,33.0,0.0,1.453619175506145,3.5263605246161616
2.639,2.141785714285714,1.2971428571428572,62.57142857142857,3.2785714285714285,1015.717857142857,1.6467857142857143,0.0,33.0,0.0,1.453619175506145,3.5263605246161616
4.304,1.9529032258064516,1.5858064516129031,80.83870967741936,3.4838709677419355,1013.3321428571428,1.7303225806451612,0.0,14.4,0.0,1.5004867286455454,2.7343675094195836
2.398,1.9529032258064516,1.5858064516129031,80.83870967741936,3.4838709677419355,1013.3321428571428,1.7303225806451612,0.0,14.4,0.0,1.5004867286455454,2.7343675094195836
3.951,1.975357142857143,1.190357142857143,62.535714285714285,3.2178571428571425,1014.9821428571428,1.5257142857142856,0.0,3.3,0.0,1.4393272130281127,1.4586150226995167
2.303,1.975357142857143,1.190357142857143,62.535714285714285,3.2178571428571425,1014.9821428571428,1.5257142857142856,0.0,3.3,0.0,1.4393272130281127,1.4586150226995167
3.912,2.312142857142857,1.2207142857142856,53.464285714285715,3.9857142857142858,1015.3607142857144,1.6792857142857145,0.0,1.0,0.0,1.606576680153068,0.6931471805599453
1.609,2.312142857142857,1.2207142857142856,53.464285714285715,3.9857142857142858,1015.3607142857144,1.6792857142857145,0.0,1.0,0.0,1.606576680153068,0.6931471805599453
4.06,2.364642857142857,1.5850000000000002,65.53571428571429,4.010714285714285,1010.65,1.8903571428571428,0.0,16.4,0.0,1.6115784769332113,2.856470206220483
2.197,2.364642857142857,1.5850000000000002,65.53571428571429,4.010714285714285,1010.65,1.8903571428571428,0.0,16.4,0.0,1.6115784769332113,2.856470206220483
3.807,2.637857142857143,1.6428571428571428,57.214285714285715,3.707142857142857,1016.2142857142856,2.0117857142857143,0.0,12.7,0.0,1.5490811118932029,2.617395832834079
2.708,2.637857142857143,1.6428571428571428,57.214285714285715,3.707142857142857,1016.2142857142856,2.0117857142857143,0.0,12.7,0.0,1.5490811118932029,2.617395832834079
3.951,2.506666666666667,1.7381481481481482,65.22222222222223,3.225925925925926,1023.5307692307692,2.0396296296296295,0.0,10.2,0.0,1.4412383908637008,2.4159137783010487
2.89,2.506666666666667,1.7381481481481482,65.22222222222223,3.225925925925926,1023.5307692307692,2.0396296296296295,0.0,10.2,0.0,1.4412383908637008,2.4159137783010487
4.06,2.6464285714285714,1.6135714285714289,56.0,3.7357142857142858,1017.1392857142856,2.0021428571428572,0.0,30.5,0.0,1.5551325675765582,3.449987545831587
3.045,2.6464285714285714,1.6135714285714289,56.0,3.7357142857142858,1017.1392857142856,2.0021428571428572,0.0,30.5,0.0,1.5551325675765582,3.449987545831587
3.892,2.4625,1.76,68.46428571428571,4.692857142857143,1015.1,2.0317857142857143,0.0,71.8,0.0,1.7392122561809107,4.28771595520264
2.833,2.4625,1.76,68.46428571428571,4.692857142857143,1015.1,2.0317857142857143,0.0,71.8,0.0,1.7392122561809107,4.28771595520264
3.784,2.48,2.008275862068966,77.48275862068965,3.472413793103448,1016.45,2.1748275862068964,0.0,47.5,0.0,1.4979282613359242,3.8815637979434374
3.045,2.48,2.008275862068966,77.48275862068965,3.472413793103448,1016.45,2.1748275862068964,0.0,47.5,0.0,1.4979282613359242,3.8815637979434374
3.784,2.647037037037037,2.0885185185185184,73.11111111111111,3.162962962962963,1018.8555555555556,2.2737037037037036,0.0,43.7,0.0,1.4262270714552616,3.7999735016195233
2.996,2.647037037037037,2.0885185185185184,73.11111111111111,3.162962962962963,1018.8555555555556,2.2737037037037036,0.0,43.7,0.0,1.4262270714552616,3.7999735016195233
3.611,2.6585714285714284,2.0746428571428575,72.60714285714286,3.2142857142857144,1013.0296296296297,2.2675,0.2,15.5,0.18232155679395465,1.4384801142904609,2.803360380906535
3.045,2.6585714285714284,2.0746428571428575,72.60714285714286,3.2142857142857144,1013.0296296296297,2.2675,0.2,15.5,0.18232155679395465,1.4384801142904609,2.803360380906535
4.357,2.492142857142857,2.003214285714286,75.92857142857143,3.853571428571428,1014.2444444444444,2.168214285714286,0.0,46.8,0.0,1.579714810981894,3.86702563949741
3.784,2.492142857142857,2.003214285714286,75.92857142857143,3.853571428571428,1014.2444444444444,2.168214285714286,0.0,46.8,0.0,1.579714810981894,3.86702563949741
4.595,2.400740740740741,1.664814814814815,65.55555555555556,3.3851851851851853,1017.5333333333334,1.9451851851851856,0.0,21.8,0.0,1.4782318564455763,3.126760535960395
2.833,2.400740740740741,1.664814814814815,65.55555555555556,3.3851851851851853,1017.5333333333334,1.9451851851851856,0.0,21.8,0.0,1.4782318564455763,3.126760535960395
4.787,2.704285714285714,2.0160714285714287,67.78571428571429,3.928571428571429,1020.4571428571428,2.2425,0.0,1.3,0.0,1.5950491749820008,0.832909122935104
3.555,2.704285714285714,2.0160714285714287,67.78571428571429,3.928571428571429,1020.4571428571428,2.2425,0.0,1.3,0.0,1.5950491749820008,0.832909122935104
5.05,2.341785714285714,1.825,74.71428571428571,4.314285714285714,1021.4321428571428,2.0053571428571426,0.0,25.200000000000003,0.0,1.6703986122237875,3.265759410767051
3.784,2.341785714285714,1.825,74.71428571428571,4.314285714285714,1021.4321428571428,2.0053571428571426,0.0,25.200000000000003,0.0,1.6703986122237875,3.265759410767051
5.069,2.2196153846153845,1.9315384615384616,84.73076923076923,2.338461538461538,1022.0346153846154,2.0346153846153845,0.0,9.0,0.0,1.2055100836448223,2.302585092994046
3.738,2.2196153846153845,1.9315384615384616,84.73076923076923,2.338461538461538,1022.0346153846154,2.0346153846153845,0.0,9.0,0.0,1.2055100836448223,2.302585092994046
5.136,2.0648,1.5644,74.04,4.156000000000001,1019.068,1.768,0.0,12.0,0.0,1.640161085076941,2.5649493574615367
3.526,2.0648,1.5644,74.04,4.156000000000001,1019.068,1.768,0.0,12.0,0.0,1.640161085076941,2.5649493574615367
5.389,1.887142857142857,1.4632142857142856,78.17857142857143,4.003571428571428,1021.7035714285714,1.639642857142857,0.0,79.5,0.0,1.6101519431677573,4.388257184424518
3.892,1.887142857142857,1.4632142857142856,78.17857142857143,4.003571428571428,1021.7035714285714,1.639642857142857,0.0,79.5,0.0,1.6101519431677573,4.388257184424518
5.412,2.0425,1.7064285714285714,82.25,3.067857142857143,1020.4821428571428,1.8367857142857145,0.0,12.0,0.0,1.4031163602779326,2.5649493574615367
4.277,2.0425,1.7064285714285714,82.25,3.067857142857143,1020.4821428571428,1.8367857142857145,0.0,12.0,0.0,1.4031163602779326,2.5649493574615367
5.743,1.7260714285714285,1.3485714285714283,80.0,3.5714285714285716,1015.925,1.5253571428571429,0.0,29.0,0.0,1.5198257537444133,3.4011973816621555
4.477,1.7260714285714285,1.3485714285714283,80.0,3.5714285714285716,1015.925,1.5253571428571429,0.0,29.0,0.0,1.5198257537444133,3.4011973816621555
5.832,0.9960714285714286,0.1982142857142857,60.642857142857146,5.353571428571429,1017.3571428571428,0.6496428571428572,0.0,2.0,0.0,1.8490170844965856,1.0986122886681098
4.745,0.9960714285714286,0.1982142857142857,60.642857142857146,5.353571428571429,1017.3571428571428,0.6496428571428572,0.0,2.0,0.0,1.8490170844965856,1.0986122886681098
5.969,0.8933333333333334,0.3122222222222222,69.48148148148148,4.862962962962963,1013.9037037037036,0.6366666666666667,0.0,28.7,0.0,1.7686551008826374,3.391147045808654
4.71,0.8933333333333334,0.3122222222222222,69.48148148148148,4.862962962962963,1013.9037037037036,0.6366666666666667,0.0,28.7,0.0,1.7686551008826374,3.391147045808654
6.304,1.3066666666666666,0.6807407407407408,68.33333333333333,4.007407407407407,1016.7629629629628,1.0051851851851852,0.0,12.7,0.0,1.6109182976045346,2.617395832834079
5.075,1.3066666666666666,0.6807407407407408,68.33333333333333,4.007407407407407,1016.7629629629628,1.0051851851851852,0.0,12.7,0.0,1.6109182976045346,2.617395832834079
6.506,0.8317857142857142,0.2010714285714286,68.35714285714286,4.171428571428572,1020.2892857142856,0.5739285714285715,0.0,50.099999999999994,0.0,1.6431489697764121,3.9337844972096585
5.308,0.8317857142857142,0.2010714285714286,68.35714285714286,4.171428571428572,1020.2892857142856,0.5739285714285715,0.0,50.099999999999994,0.0,1.6431489697764121,3.9337844972096585
6.8,0.4427586206896551,-0.1382758620689655,68.48275862068965,5.006896551724138,1021.4642857142856,0.2224137931034482,0.5,63.0,0.4054651081081644,1.7929082344319283,4.1588830833596715
5.635,0.4427586206896551,-0.1382758620689655,68.48275862068965,5.006896551724138,1021.4642857142856,0.2224137931034482,0.5,63.0,0.4054651081081644,1.7929082344319283,4.1588830833596715
6.91,0.356551724137931,-0.4062068965517241,60.44827586206897,4.572413793103448,1019.2071428571428,0.1058620689655172,1.0,50.5,0.6931471805599453,1.717828316100521,3.9415818076696905
5.999,0.356551724137931,-0.4062068965517241,60.44827586206897,4.572413793103448,1019.2071428571428,0.1058620689655172,1.0,50.5,0.6931471805599453,1.717828316100521,3.9415818076696905
7.415,0.6164285714285713,0.1182142857142857,72.39285714285714,5.057142857142857,1008.125,0.4178571428571428,0.0,54.1,0.0,1.8012382131825988,4.009149716158869
6.144,0.6164285714285713,0.1182142857142857,72.39285714285714,5.057142857142857,1008.125,0.4178571428571428,0.0,54.1,0.0,1.8012382131825988,4.009149716158869
8.084,0.0721428571428571,-0.7675,54.964285714285715,4.303571428571429,1022.4785714285716,-0.2107142857142857,0.0,0.0,0.0,1.6683804480675504,0.0
6.758,0.0721428571428571,-0.7675,54.964285714285715,4.303571428571429,1022.4785714285716,-0.2107142857142857,0.0,0.0,0.0,1.6683804480675504,0.0
8.573,0.4055172413793103,-0.0134482758620689,75.75862068965517,4.36896551724138,1020.325,0.2462068965517241,0.0,44.5,0.0,1.6806352488534786,3.817712325956905
7.274,0.4055172413793103,-0.0134482758620689,75.75862068965517,4.36896551724138,1020.325,0.2462068965517241,0.0,44.5,0.0,1.6806352488534786,3.817712325956905
